2158,N, Accidente en BUS-VAO A-6 km 12 Motorista de 30 años herido menos grave @SAMUR_PC traslada a Hospital Doce de Octubre vía @EmergenciasMad,OPINION
2159,P, A recuperarse Feliz año a todos Y los que siguen de fiesta  a darlo todo Un fuerte abrazo,OPINION
2160,P, Barça 3-1 Valencia Y el mejor del partido  el portero del Valencia  Alves,OPINION
2161,P, Muy buenas noches followercetes http:tcoF7WGxJlE,OPINION
2162,P+,  No la tires Es una capsula de tiempo ;) RT @soniaharo1 @AlejandroSanz Increíble Haciendo (cont) http:tcou5PmpOm6,OPINION
2163,N, #Rajoy La deuda  al 60% en 2020,OPINION
2164,P+,  RT @Suanzes Por fin la versión prometida @sevillajordi explica en su blog la famosa frase de  las dos tardes  http:tcofkzASh0C,OPINION
2165,N, RT @Elena_de_Miguel Qué fuerte  Madrid 0-Málaga 2 + info http:tcoGSxxKnQs,OPINION
2166,N, Ahora que llevo 3 horas despierto  mis buenos días son mitad deseo  mitad descripción,OPINION
2167,NEU,   El problema d los republicanos silentes es ver los que defienden la República Quién quiere que lo comparen con tira huevos a Urdangarín,OPINION
2168,P+,  @Carlos_Latre El tío se deja la piel (un poco como tu ;) Lo de la cojera es increíble Pero ya te digo que no pille el 50% de lo que decian,OPINION
2169,N, El perro de  The Artist  se dopa  dicen algunos,OPINION
2170,N, 2 minutos de aplausos al rey @cayo_Lara no aplaudió @jerkoreka poco R Díez menos y @agarzon los vio como  una farsa  https:tcoJ33E1Mxr,OPINION
2171,P+,  Creo que hace años que no dormía 10 horas buenos días ;-)),OPINION
2172,P, @estherpalomera @_rubalcaba pues parece que estuvo entretenido @ManuSanchezG,OPINION
2173,NONE,    Solo EM Si incluyen más oferta me da un síncope @MGary707  pregunta sobre la oferta Orbyt  Solo EM o resto prensa Orbyt Gracias,OPINION
2174,P+,  Claro que sí  Ivan @irodero Mañana voy a desvirtualizar a @pedroj_ en Logroño Habrá dedicatoria-bonus para tuiteros #ElPrimerNaufragio,OPINION
2175,NONE,    El veterano http:tcovYTlgv6q,OPINION
2176,N, El gobierno anterior en Extremadura presupuestó y gastó 140 mill € en concepto de deuda histórica  nosotros presupuestamos 0€ y obtenemos 20,OPINION
2177,NEU,   Dicen que los sindicalistas están anticuados  pero la mitad de los que rodean a Toxo y Méndez están tuiteando #29M,OPINION
2178,P, Voy a ver si los de Iberia se enrollan y puedo coger un avión #festivaldeNantes,OPINION
2179,N, El lado oscuro de Google (pdf) http:tco9lIRg3s7 vía @javiercelaya #opensource,OPINION
2180,P+,  Mucha suerte Un besote RT @RaquelIglesi @AlejandroSanz y ahora a repartir mmas curriculums y q mejor q ir  http:tcolaVKg6py,OPINION
2181,N, Y yo RT @YaisaGordillo @aarbeloa17 sigo esperando el Twitter del Chori,OPINION
2182,N+,  Mañana hay pleno en el Congreso de Diputados para convalidar el decreto de recortes del Gobierno Nos dan 10 minutos para fijar posición,OPINION
2183,N, La prevención social  del estado del bienestar y la limpieza y protección de los bosques son caras y nos acordaremos de ellas cuando truene,OPINION
2184,N+,  Adiós al maestro de humanidad http:tcoA37enFkr vía @diariodejerez,OPINION
2185,N, Pa habernos matao http:tcox29lCTWz,OPINION
2186,P+,  Gracias a toda la gente que ha venido a Noovo,OPINION
2187,P+,  Palmas por sevillanas para animar a Rafa #sevillaciudadtalisman #copadavis,OPINION
2188,P+,  Je je Eso es bueno @mkreyes80 @Buenafuente me has hecho llorar De risa,OPINION
2189,P, El partido era para recaudar fondos para los afectados de fibrosis quistica  no se retransmitía que yo sepa,OPINION
2190,P+,  Gracias a tod@s los participantes de la Convención  vosotros sois los protagonistas Junt@s y con humildad haremos #elcambioandaluz,OPINION
2191,NONE,     Que opináis Mañana  mi #dospalabras en @elconfidencial  La única alternativa de Rajoy sacar a España del Euro,OPINION
2192,NONE,    así es  será gira acústica   intima  @erwingcaspersen @juanes La gira tendrá la misma atmosfera acústica del unplugged,OPINION
2193,NONE,    Es el Assil del Sant Crist  de Igualada Del #arquitecto Rubió y Bellver Construido entre 1931 y 1941 http:tcoy6EheXQp,OPINION
2194,N, Twitter censurará tuits inadecuados Por ejemplo  pronazis en Alemania  Y profranquistas en España,OPINION
2195,P+,  Hermoso dia ;) prometedor,OPINION
2196,NONE,    Hombre tostada http:tcosMhaMmXn,OPINION
2197,N, Coscu de IUICVCHA rebate con datos la relación d paro y legislación La mayor destrucción en Irlanda y autónomos con total flexibilidad,OPINION
2198,P, Joooooo :-) RT @xaviconde Me dice @Tonicanto1  que quiere rapear una estrofa del villancico Lo siento Toni  aquí tenemos a @Padrinomc,OPINION
2199,P, En la Ciudad Deportiva trabajando un poco y hablando con @fontas24 y @Guaje7Villa Vamos,OPINION
2200,P+,  Me encanta que @esperanzaona haga este videominuto ;-)) http:tco0ajJkXo8,OPINION
2201,P+,  22 de diferencia a favor de Rubalcaba,OPINION
2202,P, OJD EM ha sido el único diario que ha crecido en venta en quiosko en el último semestre Y el exitazo de Orbyt produce urticarias varias,OPINION
2203,NONE,    http:tconKDzz9nV,OPINION
2204,P+,  Mañana en @LARAZON_es mi tribuna de homenaje a #Havel  Un hombre justo   un espíritu franco  mucho + allá de su valiente anticomunismo,OPINION
2205,NONE,    Portada El Mundo http:tcoqX41OS9W,OPINION
2206,P+,  Si toda la felicidad que se desea en estos días se convirtiera en trabajo  toda la dignidad viviría en todos los hogares,OPINION
2207,P, Hoy clausuramos #17congresoPP cohesion union y fortaleza de un partido en Gobierno que solo piensa en luchar contra la crisis B Dias,OPINION
2208,NONE,    Mañana en #losdesayunosdetve Carme Chacón Ademas hablaremos en tertulia de los cambios en educación para la ciudadanía y el bachillerato,OPINION
2209,N, Si sólo hay una encuesta(IPSOS) pq he contabilizado ya 20diferentes resultados israelitasaa #IntoxicadoresDeJornadaElectoral,OPINION
2210,P+,  Hasta la prox VERACRUZ Gracias,OPINION
2211,N, Lo que no explica Montoro  y es lo fundamental  es qué autonomías han incumplido y por cuánto Y quién las gobierna,OPINION
2212,P+,  @javiersolana me ha encantado verte Siento haberme tenido que ir Nos veremos Ave  Bcna Madrid o quien sabe Pekin o Nueva York Un placer,OPINION
2213,NEU,   @PauladeLasHeras dejalo estar xq hay veces q no pasa de 15,OPINION
2214,P+,  Abierta la décima legislatura de las Cortes españolas a cargo del Rey Llamamiento a la honradez de sus señorías y al trabajo común,OPINION
2215,N+,  Es razonable tener un presupuesto de televisiones publicas de mas d 1500m€año Es un tercio PIB d Zimbabue Hay duplicidades Muy fuerte,OPINION
2216,N, Zapatero asegura que los problemas de la socialdemocracia no están en sus valores sino en el terreno de la  http:tcouvrKkECq,OPINION
2217,N, Bronca en el Congreso porque el presidente de la comisión de Interior no proyecta el vídeo del ministro Aquí está http:tcopkpOIo5Y,OPINION
2218,P+,  Que paséis buena noche y disfrutéis de los vuestros Simplemente QuierojejejejeGracias a ti por ser como eres,OPINION
2219,P+,  Desarrollan el primer nanomedicamento para tratar el #cancer en humanos #salud - http:tco5UpqXn6b,OPINION
2220,NONE,     @jmatencia Me ayudas Jose Manuel  http:tcoiNoUlER2 #DonaMedula,OPINION
2221,N, Brasil aumenta tensiones con Iran http:tco3AyCHlfS,OPINION
2222,NEU,   No estoy de acuerdo con lo que usted dice  pero me pelearía para que usted pudiera decirlo Voltaire,OPINION
2223,NONE,    Y a @bigotesYdientes y a Galleta del lejano Oeste por venir a hacer de Reyes Magos (y traer caramelos),OPINION
2224,NONE,    Con @RemeMartel y Eva Garcia de @PSOEmalaga y @IUMalaga en un debate con mayores #Caritas http:tcodzW9SvYt,OPINION
2225,P+,  #ChacónenLaSER  No hacerle daño a mi partido es lo que me ha llevado a Reaccionar,OPINION
2226,N,  Chacón o Rubalcaba Nevada histórica en Mallorca Vencer al cáncer El día + cruel d la represión en Siria A las 15h en @informativost5,OPINION
2227,P+,  Me sigue @LauraRey que se describe como una periodista que quiere ser como Rosa MªCalaf pero con la nómica de Ana Rosa Quintana Muy Bueno,OPINION
2228,P+,  La Mesa acuerda que los partidos puedan solicitar grupo hasta el jueves a las ocho de la tarde Media hora después se reunirá la Mesa,OPINION
2229,P+,  Esta tarde  a la Junta Directiva del PP valenciano se convocará el congreso que revalidará a @albertofabra como líder regional @ppcv,OPINION
2230,P+,  Todo mi apoyo y mi cariño a Luis Aizpeolea  gran periodista y excelente persona,OPINION
2231,P+,  Fantástico Gracias RT @eduardosuarez Muchos detalles en este análisis del CFR sobre los talibán http:tcotyQTIgYE #Afganistán,OPINION
2232,N, EEUU y el FMI insatisfechos con resultados de la cumbre euroepa Mañana  en EM  mi análisis sobre la cumbre centrado en las tareas de Rajoy,OPINION
2233,N+,  Oído en la calle  esto va de sangre  sudor y rajoy,OPINION
2234,N, Narcisismo 20 Los 60 y la New Left sometieron principios a identidad  libertad individual vs sociedad  los hashtags banalizan lo que queda,OPINION
2235,P+,  #ff para @mjguemes @yolanda_glez dos grandes periodistas que respeto  reconozco y animo Con un fuerte abrazo,OPINION
2236,N, Ángela  MerkelYa no basta un trato diplomático Hay que resolver sin paños calientes   http:tcoJQMWwZ6A vía @el_pais,OPINION
2237,P,  Crea tu empresa  asesora  informa  guía  ayuda económicamente  forma y facilita espacios a los emprendedores de #sevillahoy,OPINION
2238,N+,  #curiosidaddelinsomne La apuesta del Gobierno consiste en devaluar salarios  Para qué tanto anuncio de reducción del número de contratos,OPINION
2239,N, RT @juantdelgado Los campeones del ajuste perpetuo  frenan a quienes ya están preparados para crecer @sevillajordi El domingo en Mercados,OPINION
2240,P+,  Amancio Ortega (Zara)  quinta persona más rica del mundo  según Forbeshttp:tcoNhy4LZjN,OPINION
2241,N, El temor d Rubalcaba es q se le enquiste sector contrario como pasa en tantas otras federaciones El nuevo PSOE  con @mrtfernandez,OPINION
2242,NEU,   Rubalcaba y Chacón de los  mimitos  a verse otra vez las caras este 2012 - ABCes http:tcojcbTK8PF via @abc_es,OPINION
2243,NEU,   @carmencachon defiende a Rubalcaba con el caso Faisán Regalo envenenado #psoe,OPINION
2244,P, Es el momento d sumar unir y trabajar x salir d la crisis juntos por la Catalunya d todos y no de levantar fronteras enfrentar o dividir,OPINION
2245,N, Ya camino a Madrid Que nervios Juego fataaaaaaaallll Iker @#¥&gt;%@,OPINION
2246,N, Esta noche estoy entre pasar bajo una escalera vestido de amarillo echándole sal a un gato mientras rompo un espejo  o ver TSQV #Dilema13,OPINION
2247,NONE,    Division entre US e iIsrael sobre Iran http:tcofqXhFhXh,OPINION
2248,P, Asi es ;-)) RT @Luis_Verde @Andreita_ae @mariviromero nunca me puse tan colorao Nos keremos,OPINION
2249,NONE,    Bueno ya Mi libro  mi sonata Mi paz,OPINION
2250,P, La SecProv del PP en Cádiz @Tere_rsb ha ofrecido hoy un mitín en el Gastor Gran trabajo el d la candidatura de Cádiz http:tcoIehzRTQ0,OPINION
2251,N+,  11M- El presidente canario Paulino Rivero lamenta la revisión de los atentados y lo atribuye a la presión de grupos mediáticos,OPINION
2252,P, Vamos a hacerlo lo mejor que sepamos  riéndonos de todo  con buena música buenos invitados y buenos guiones Haremos el humor cada semana,OPINION
2253,N+,  Prima 434 Bono 6% El Presidente no contesta a periodistas al entrar al Senado y al salir se da la vuelta para evitarles #estápasando,OPINION
2254,P+,  Todos siguiendo a @josederico  y @eltzunamy07  creadores de #RayosDeSol  #TeFuiste  grandes amigos grandes profesionales y grandes personas,OPINION
2255,P+,  No es una victoria  es una barrida,OPINION
2256,P+,  Muy buenas a tod@s amigos Ya estoy aquí de nuevo Vuelta a la normalidad y muy contentos por la victoria de ayer en Champions Vamoss,OPINION
2257,N, @SaraMico Es injusto que siga a @David_Busta desde que salió de OT y nunca me diga nada :(TOTALMETE DE ACUERDO SORRY,OPINION
2258,NEU,   El Supremo juzga a Otegui repasamos los que han apoyado su liberación @TelediarioInter 20:30,OPINION
2259,N, Rosa10 pone en duda la transparencia de Rajoy por la ausencia de concreciones http:tco1Yz0sZsp,OPINION
2260,N, Portada de Público de mañana Urdangarin SA Dentro  la lista de las 103 entidades que pagaron a Nóos http:tcoBP1Bfcl6,OPINION
2261,P, De Guindos  este gobierno no va a generar nunca falsas expectativas  Repite que el cuadro macro es  realista  #CMin,OPINION
2262,P, En la reunión del Consejo de Política Fiscal y Financiera del martes se establecerá el control previo de la deuda y el déficit de las CCAA,OPINION
2263,NEU,   La hija de Fraga en ABC &quot;Ha muerto tranquilo&quot;,OPINION
2264,NEU,   El problema es  Qué PSOE x hacer y donde queremos estar mañana  y no donde estuvimos ayer o si queda mucho o poco x hacer Refocalicemos,OPINION
2265,N, Los medios extranjeros coinciden en que el juicio político a Garzón tiene que ver con el tabú de las víctimas del franquismo,OPINION
2266,NEU,   Hay formas de ajustar incluso 40000 millones sin desmantelar el Estado del bienestar http:tcoJw8fnJ7P#porquePúblicohacefalta,OPINION
2267,NONE,    De barracones y colegios en obras http:tcovcUjbTIO,OPINION
2268,P+,  Os pedimos vuestra confianza para un proyecto ilusionante que revolucionará Andalucía y la convertirá en referencia en España y Europa,OPINION
2269,P+,  Pues la mejor es la 1 :)) @espidifen600mg @pedroj_ramirez elijo la 2no  la 3 NO la caja elijo la caja,OPINION
2270,P+,  Buenos dias amigos Hoy empezamos el dia muy animados Un poquito de gym y esta noche #Quitateeltop en gh Abrazos,OPINION
2271,P+,  Partidazo A pesar de que al Madrid le tocará sufrir,OPINION
2272,NONE,    Santa Cruz #malagasanta #cofradiasmlg   @ Alameda Principal http:tcoODIBd69r,OPINION
2273,NONE,    DGT prevé 4 millones de desplazamientos desde hoy hasta la medianoche lunes por Puente de San José El lunes es festivo en 6 CCAA y Melilla,OPINION
2274,N, La igualdad laboral entre hombres y mujeres no llegará hasta 2057 http:tcoCom1G2qF,OPINION
2275,P, Si Señor Ahi vamos RT @jerry_bob31 @AlejandroSanz Vamos por el Nuevo Disco,OPINION
2276,P, Elorrio regula la tipología de las terrazas de los bares para  atraer al turismo   El Correo http:tcoQTnVS8vP vía @elcorreo_com,OPINION
2277,N, Eso parece@iurquizu Parece que en 2011  no controlaron bien el gasto las comunidades autónomas y no el gobierno central http:tcoNcektwZ8,OPINION
2278,P+,  Dos nominaciones a los Goya  una dirección sencillamente magistral#lachispadelavida http:tcoA6b7LQgX,OPINION
2279,N, Confirma Montoro en la rueda de prensa tras el Consejo de Ministros que es poco serio lo que sucede en la Junta de Andalucía con el déficit,OPINION
2280,N+,  El jefe del sondeo que + erró dice q la culpa quizá fue d los proPP  q votaron poco  o los proPsoe  q votaron demasiado http:tcoJH9gcjRo,OPINION
2281,NONE,    Portada La Razón http:tco734BejJw,OPINION
2282,P+,  Buenas noches En unas horas la rueda de prensa de @A3NumeroUno  Hasta mañana;-),OPINION
2283,N+,  Aqui  frente al Guggenheim  con un dolor de pies importante #esebotxo,OPINION
2284,NONE,    No se puede ser mas zalamero   no http:tcoKzqsgOR9,OPINION
2285,P, Las obras comenzarán después de verano y se prevé que sea una realidad a principios de 2014 #sevillahoy,OPINION
2286,N, El Supremo condena a Garzón y lo inhabilita por el caso de las escuchas de la Gürtel,OPINION
2287,NONE,     Por qué será que hoy parecía haber más gente en la recepción oficial del aniversario de la Constitución,OPINION
2288,N+,  Malas noticias para los autónomos y pymes http:tcoEFB1tmZB,OPINION
2289,N, Si  si Cosido es Palentino Este teléfono escribe palabras solo A veces (soy negada) hahahahahaha,OPINION
2290,NEU,   Narbona  no es todavía un debate sobre liderazgo  sino de qué proyecto político   dice en #muchoPSOEporhacer,OPINION
2291,N, A falta de otras ideas y de grandes fichajes  en el congreso del PP se debate si Arenas ha ganado o perdido poder Y eso ya es revelador,OPINION
2292,NEU,   Mi única obligación porque no tengo otro  remedio es acatar  no comparto  la  justicia al revés que juzga a Garzón y exculpa a Camps,OPINION
2293,NONE,    Camino del Senado para su constitución,OPINION
2294,P+,  Aquí el campeón de la #experienciaCandado  @borissoler ;-)) todo un profesional del padel http:tcoxQNFxbjk,OPINION
2295,NONE,     @MartaG_novo A las 13:00  los portavoces municipales 1ª tertulia del año con nueva alcaldesa @angelpereziu @jaimeberenguer y Villanueva,OPINION
2296,NONE,    y en la calle codo a codo somos mucho más que dos(C Álvarez),OPINION
2297,N+,  @CIES_VIGO Yo no digo que Gallardón sea de izquierda Se puede girar a la derecha DESDE la derecha ;-),OPINION
2298,N, RT @sanchez_sonia Papelón #ZP entre el chipriota y el irlandés sin traductores y sin poder hablar En adelante el papelón será de Rajoy,OPINION
2299,P+,  Buenos días De camino a JAEN;-),OPINION
2300,P+,  Increíble audiencia para la gala de los Goya y un sobresaliente para su  pedazo  de presentadora mrs Eva H Bravo#hayquelidiaresetoro,OPINION
2301,N+,  @sanchez_sonia en este asunto  por más que algunos discrepen  los datos cantan No ha habido igualdad hasta que se ha forzado  y aun es poca,OPINION
2302,N, +1 RT @nuriarocagranel Porqué utiliza Chacón ese tono A mí  la verdad  es que esa forma de hablar me parece bastante artificial,OPINION
2303,P+,  Con mujeres de la Asoc de Nigerianos de #Malaga que han venido al mitin ;-)) http:tcoUABrZpx8,OPINION
2304,NONE,    Historias de un Blog http:tcoivo4QCuI vía @GFVara,OPINION
2305,P+,  #FF a @RdscubreNavidad por ser una gran iniciativa que en estos momentos se necesita Hay que recordar lo importante y verdadero,OPINION
2306,P, Tutiteando desde Flipboard ;-)))),OPINION
2307,P+,   @DiputacionMLG desbloquea obras por valor de 760000 euros http:tcogf6890FZ @eliasbendodo,OPINION
2308,N, aunqu repetido muchas veces no esta mal recordarlo@NYTimeskrugman European Crisis Realities http:tco1ikOUCSd,OPINION
2309,N, Eguiguren: el Gobierno ha negociado con ETA Llevamos dos años denunciándolo http:tcogsDGB8NV,OPINION
2310,NONE,    Aborto Gallardón anuncia un regreso a la Ley del 85 @TelediarioInter 20:30,OPINION
2311,N, Aquellos  putos Ferraris  http:tcoGV4tHEoq vía @elmundoes,OPINION
2312,N+,   Se plantea Rajoy subir el IVA http:tcoG7yi7v96,OPINION
2313,P+,  Fátima Báñez  Las pymes han hecho 10000 nuevos contratos fijos en mes y medio  @GPPopular @ppcv @que_hacen,OPINION
2314,P+,  Qué gran día hace en Barcelona Ahora toca un buen entreno y después ver a mi equipo jugar en Santander,OPINION
2315,P+,  Qué chollo de hijo @pilareyre hoy mi hijo  alumno del liceo francés  ha empezado #ElPrimerNaufragio  lo leía incluso durante la cena :)),NONE
2316,N, Portada de  Público   jueves Bonificaciones a bancos por no desahuciar Diccionario Biográfico alternativo http:tcopmksjZ3M,NONE
2317,P+,  #EnriqueMorente todo bien chicas Un besazo RT @CorazonesPeru @AlejandroSanz feliz m@rtes 13 jefee Como va todo por allá,OPINION
2318,NEU,   Que sueño Hasta mañana A descansar,OPINION
2319,NONE,     Cumpliremos con el objetivo de déficit | Tras el presidente http:tcoUUM1CNks via @telecincoes,OPINION
2320,P+,  Hoy felicito a l@s que den una vuelta mas al sol Les mando un abrazo enorme Felicidades ;) parabeins,OPINION
2321,P+,  Hoy toca disfutar de un amigo @danimartinezweb,OPINION
2322,N, Muchos d quienes habeis escrito sobre mis tuits quereis q los privilegios se hereden antes q premiar el esfuerzo personal Es eso,OPINION
2323,NONE,    Iñigo Méndez de Vigo  secretario de Estado para la UE http:tco5IxoAf0S,OPINION
2324,N, La obsesion de #Griñan http:tcoc1bg9y4N,OPINION
2325,P, Mi regalo de Papa Noel Para l@s que me quieren y para l@s que no Pongan en youtube Leo Masliah (cont) http:tcolxC1t7bI,OPINION
2326,P, Recomendacion a los doberman proPSOE q meten miedo con la sanidad leer declaraciones Ministra http:tcoaMXZBQbg,OPINION
2327,N, A las 3 en @A3noticias  Zapatero dice que no aprobó la ley de las descargas en Internet por la presión de las redes sociales,OPINION
2328,P, Ramón Jauregui se acerca a los escaños de Amaiur  saludo al portavoz #investidurarajoy,NONE
2329,NONE,    Los primeros resultados en Andalucía se conocerán a partir de las 20:50,OPINION
2330,NONE,    http:tcojxB1ohuP,OPINION
2331,P+,  Graciaaaaaas de verdad Que cumpleaÑos mas bueno Anoche pedazo de fiestA Con regalo Gaditano (cont) http:tcoSsBRKZtI,OPINION
2332,N, Cuánto les van a costar a los asturianos las elecciones que su presidente ha convocado tan sólo un año después de las últimas,OPINION
2333,N, los numeros no salen el 0 75% de 16000€ son 120 Hacienda dice que son 58    como calculan Y la siguiente escala tampoco sale,OPINION
2334,P, Por aquí están preparados para la nieve http:tco1s8HOna5,OPINION
2335,P+,  Aquí esta la primera felicitación de Víctor  diseñada y elaborada por el mismo  Ipad en mano ;-))  http:tconoDhPgCs,OPINION
2336,P, Reunido junto a  @nachoprendes con la Plataforma de apoyo al centro Niemeyer http:tcoho0SjYqP,OPINION
2337,P+,  @DaniZumaquero @David_Busta me tienes que decir como le dices al peluquero qe te pele para pelarme igual ajajaCON MUCHO CUIDAO;-),OPINION
2338,P, Existe un tercer #fondodereptiles para afrontar pagos comprometidos por Empleo  y todo ello durante esta legislatura http:tcoBy3pNdr2,OPINION
2339,N, Odio la presunta Justicia politizada Profesionales  ya,OPINION
2340,P, Tiempos raros las encuestas no anticipan los resultados y el gobierno no anticipa la reacción ciudadana La democracia resiste #29MHG,OPINION
2341,NONE,    RT @maycrespo @AlejandroSanz MIRARLO Y PASARLO PORFA Rprodciendo ete vdeoclip sguimos obtenendo (cont) http:tco5oGykOvp,OPINION
2342,NONE,    Intervención de @anapastorPP ministra de Fomento en Senado  confirmando #AVE a Talavera en el eje  #Madrid-Extremadura http:tcogCXthIo7,NONE
2343,P+,  Rubalcabistas ya tuitean que ha ganado Rubalcaba,OPINION
2344,P+,  No vi la gala de #ElNumeroUno  pero sí he visto el pedazo de 20 8% de audiencia que hizo Felicidades  @tinetr y cía,OPINION
2345,N, Siglo XIX El director de la Ford en España quiere menos vacaciones Roig q trabajemos como chinos y Rosell suprimir la huelga Vaya trío,OPINION
2346,P+,  Mañana contamos en EL PAÍS la charla con la que Iñaki Urdangarín convenció a Jaume Matas para firmar el convenio de Nóos  De,OPINION
2347,N, A Merkel no le gusta el giro derechista de Sarkozy en la campaña http:tcofRGgc8nD,OPINION
2348,P+,  En el mercado navideño de Manchestermuy bonito http:tcoBDT8J1Hc,OPINION
2349,NEU,   Me queda un 10% de batería me vais a ver ir desapareciendo poco a poco hasta q no responda a nadie y luego Gracias al cargador  volveré,OPINION
2350,P, Q bueno dormir a 10 puntos mañana a esquiar por primera vez nunca pensé q diría esto con 35 años pero ya me toca,OPINION
2351,P+,  De camino a Granada para trabajar en RAZAS de David Mamet Y de paso me haré un par de mítines:-),OPINION
2352,P, Luis de Guindos mº d Economía calcula q d haberse aplicado antes la reforma laboral aprobada x el Gob habría un millón menos d desempleados,OPINION
2353,P+,  Me encanta ver por aqui  a @TuDNIe ;-)),OPINION
2354,P+,  Suerte a los que habéis escritoNos vemos el jueves en el pase de  Jack y su gemela  (o el viernes en los cines ;) http:tcoh7veFDjz,OPINION
2355,NONE,    El ajuste es de 27300 millones de euros,OPINION
2356,P+,  Madrid Gracias por vuestro cariño Ha sido un placer,OPINION
2357,NONE,     Alguien tiene una moneda,OPINION
2358,N, Público cierra Un abrazo para todos los ex compañeros @pflis @publico_es @haciendoelpino @Jonbarandica @javisalas @solucionsalina y demás,OPINION
2359,P, @vicdelcas gracias a @rafam_simancas por descubrir en #docebalasdecañon un episodio tan lamentable de la guerra de Africagran libro,OPINION
2360,N, Javier Espinosa lleva horas sin comunicarse y no se sabe donde está Vía @pedroj_ramirez,OPINION
2361,P, Rajoy sobre la carta  He firmado porque me parecía que era una buena carta No hay ningún frente de nadie contra nadie  Visto en @24h_tve,OPINION
2362,N, El @cacmalaga critica las declaraciones de Plata y cifra en 522 las obras de arte propias http:tcoVsSxiFRj,OPINION
2363,NEU,   El compromiso del cambio con Cadiz Aprobar una ley excepcional para regularizar las urbanizaciones alegalesirregulares #votaPP,OPINION
2364,N, no me parece muy acertado que Chacón haga campaña contra rubalcaba dándole caña al Real Madrid Que dejen en paz al club blanco,OPINION
2365,P, En el CNI opinan lo mismo RT @salemergui Ex jefe del Mosad confiesa que las mujeres son  mejores agentes que los hombres,OPINION
2366,N, Tengo una duda  estaba ya Rubalcaba en el gob de González cuando el PSOE amnistió a los golfos de la época,OPINION
2367,P, RT @alfaro864 @paurubio Que le dijo un Globo a otro Globo I glove you :),OPINION
2368,P, Impresionante el reportaje de @informesemanal ahora mismo sobre el seguimiento a etarras,OPINION
2369,NONE,    El final de la escapada de Banca Cívica Algún día habrá que contar esta historia http:tcoq5mYxdNH,OPINION
2370,P, Buen relato en #storify de @ikerarmentia sobre el seguimiento de la huelga en los medios http:tco83Pe6UvO #29M,OPINION
2371,P, Estas sugerencias suenan bien,OPINION
2372,P+,  Buenos días  gente Feliz día de los @rutipiluti y yo,OPINION
2373,NONE,    Gobierno 20 http:tcoU2kHD41U,OPINION
2374,P, Estamos a punto de empezar en @CCMTV1 el programa  especial de las elecciones andaluzas y asturianas  con @PMorales y un gran equipo,OPINION
2375,P+,  Hoy se graban coros Seguimos avanzando,OPINION
2376,N, @Enric_Hernandez Y ese déficit nunca ha estado oculto,OPINION
2377,N, Detener la carrera nuclear de Irán debería ser una prioridad estratégica máxima para Occidente,OPINION
2378,NEU,   Ya en #Fuengirola el concejal Antonio Castillo dejo el grupo del @PSOEmalaga para pasar a ser concejal no adscrito Se ve q esta de moda,OPINION
2379,N+,  Decreto del AJUSTE y el RECARGO temporal  pero sobre todo del RIGOR MOTIS de la economía  el PARO y la AUSENCIA  del nuevo presidente Rajoy,OPINION
2380,NEU,   @anaromeropinto @maria_rey Vives en el Congresoyo creo que no  pero mis hijos dicen que sí,OPINION
2381,NONE,    Buenos días A las 10:00 arranca el Pleno de investidura,NONE
2382,P+,  Antes de desmontar la estantería q acabo de montar  el congreso del PSC ha sido un triunfo total de C Chacón (o sea  de su candidato),OPINION
2383,P, @javierarenas_pp #PROPONE Garantizar una Carta Única de Servicios de Salud y una Historia Clínica Personal #votaPP,OPINION
2384,N, La parte que más ha triunfado de Aznar  las criticas a Zapatero   Hemos dejado atrás el peor Gobierno se la democracia,OPINION
2385,NONE,    Recomiendo que leáis el discurso de  Rajoy de hoy -está colgado en ELMUNDOes- y luego os fijéis en Mendez  Toxo y el consejero de Bankia,OPINION
2386,N, Toda mi solidaridad con la familia d Marta del CastilloHoy ha sido un día duro para la mayoría de ciudadanos impotentes ante la sentencia,OPINION
2387,N, Grecia  el Gobiefno nuevo no es capaz de mantener compromisos  http:tcohP9RBW1s,OPINION
2388,N+,  Las reformas de las leyes penales no las anticipa el ministro de Justicia sino el de Interior que también corrige el déficit al de Hacienda,OPINION
2389,N, Chacón y los suyos ganan atendiendo al lenguaje corporal Los de Rubalcaba en cuanto a los razonamientos en privado Total  NI IDEA,OPINION
2390,NONE,    75 aniversario de la muerte de Unamuno http:tcoCqiiFC7P,OPINION
2391,N+,  Occidente prefirió negocios y la apariencia de  modernidad  de Siria a los derechos de los ciudadanos y ahora se refugia en la incapacidad,OPINION
2392,NEU,   Si los Mayas aciertan  la Merkel se va al carajo Visto así  verdad,OPINION
2393,N, Se me ha estropeado la caldera Un técnico llega a los 3d  sin piezas y dice q volverá pasado mañana #nadietrabaja 12,OPINION
2394,NEU,   @JavierArenas_pp  Si para el PSOE Andalucía es  un campo de batalla interna   para el PP es  el motor del cambio  http:tcoTmjYOv6r,OPINION
2395,P, #yeswespainISDIFFERENT BCNA;) vamosssss;),OPINION
2396,P, Profesor Ricardo Haussman Harvad Kennedy SchoolMas optimista sobre EspanaHay que exporta exportar exportar,OPINION
2397,NEU,   Comisión Reguladora Nuclear EEUU aprueba x 1ºvez en 30años licencias para construcción de 2 reactoresSerá harán en planta nuclear d Georgia,OPINION
2398,N, Lo q mas me preocupa es que los Presupuestos  parecen obedecer a unas órdenes de los mercados pero no a un rumbo de país Me da que no,OPINION
