6765,P+,  @albiitabr @David_Busta si marcas un gol como piensas celebrarloCON UN MORTAL PARA ATRÁS por supuesto
6766,N, @El_Plural El PP usa el rodillo para volver a exiliar a Azaña y aparta su busto 24 días después de su inauguración http:tcoQw8sGZbJ
6767,NONE,    Hoy publico en mi blog un nuevo Post  29-M  Espero vuestras opiniones http:tcoqdAoGwXf
6768,NONE,    Hasta mañana Destino MALAGA #TOURMIO 2012
6769,NEU,   Este es el apoyo Isofotón medita trasladar una inversión a EE UU si no recibe apoyo de la Junta http:tcoo875kA6n
6770,P+,  Muy bueno RT @LatigoalCongres @Tonicanto1 Buenas Diputado RT please  gracias SaludosEl tercer jinete http:tcoZoILXNun
6771,N,  Llamábamos el calabozo a las Cortes de Castilla-La Mancha  nos daban un trato indigno  - http:tcom5syxeei
6772,NONE,    Cayetano de Alba habría podido hacer de sí mismo en otra  Escopeta Nacional  del añorado Berlanga @jordievole #Salvados
6773,P, En el maracas de malaga http:tcoknQQVmUl
6774,NONE,    Reuniónes para #elcambioandaluz ;-)) (@ Partido Popular de Málaga) http:tcoLXnS3Vhm
6775,N, El gobierno recuerda que no conocía el déficit antes de llegar al poder El Psoe se defiende señalando que si lo sabían
6776,N, @RodrigoBlazquez @gemahuesca a ver si nos aclaramos
6777,P+,  El triunfo del Barça obliga al Madrid a ganar mañana a un equipo tan en forma como el Valencia Un tercio de la Liga va en ese partido
6778,NONE,    Sigo pensando en el nuevo Gobierno
6779,P+,  Primera semana santa de vacaciones en 35 años a disfrutarla junto mi amor @RominaBelluscio y mis grandes amigos @wallylopez  @maytitalozano
6780,NEU,   Viendo el panorama `parece que el tema #Garzón es un asunto de cuitas judiciales y PSOE lo defiende pq es uno de los suyosLógico
6781,P+,  Gracias por todo Me lo he pasado genial en @OtraMovida ;-)
6782,P+,  Interviene el Rey  reconocimiento a la memoria  diginidad y valentía de las víctimas  #Congreso
6783,P, Un cibermundo muy social http:tcoe00gttbl
6784,P+,  así es   ahí estaremos tocando en vivo con la banda@GPaz_ Qué alegría mi @juanes que anuncian tu presentación Premios Billboard :D
6785,P, En el ministerio del Aire han tenido el detalle patriótico de iluminar la bandera http:tcoLOdS7GhE
6786,NONE,    #GobiernoRajoyt Báñez (Trabajo)  Soria (industria) y Wert (Educación)
6787,NONE,    Mañana en EL PERIÓDICO  entrevista con el presidente @PepeGrinan sobre el  caso ERE   la primera tras ser encarcelado el exdirector general
6788,P+,  Por cierto gracias a mis paisanos por ese lleno anticipado en Santander AUPA CANTABRIA;-)
6789,NEU,   @AlexdelaIglesia Ayuda lo de tener ahí casa  je jeSe ha enfadao conmigo motius por el programa del otro día  dice que me pase con el :(
6790,N+,  CiU votara en contra de Rajoy porque aunque hay coincidencia en lo economico   el pacto fiscal y las competencias bloquean esa posibilidad
6791,P, Tras la intervención de @Luis_Verde   hoy anfitrión @jfgesp #elcambioandaluz http:tcoXf8Prf7B
6792,NONE,    Congreso PP Compromisarios viendo un video biográfico de Fraga #17CongresoPP http:tcoC6treUDW
6793,NEU,   Qué cansinismo ( gracias @JoseMotatv ) con las idas y venidas en @rtve Tanto y tanto se dice que quizá alguno por casualidad se acerque Uff
6794,N+,  A través de SMS se ofrece a los usuarios poder probar y quedarse un iPhone5 OJOes una estafa para conseguir los datos de los usuarios (EP)
6795,NONE,    http:tco4mgysYHz Q LLEGAMOS A MADRID
6796,P+,  Los 2 españoles  Jóvenes líderes mundiales  del WEF @EduMadina y Álvaro Fernández  CEO de SharpBrains Felicidades
6797,P, De camino al concierto de Sergio Dalma  y me ha tocado el taxista del mes #élvaasuritmo
6798,P+,  Interesante reflexion clarificadoraResponsibility While Protecting -Gareth Evans - Project Syndicate http:tcoimH4Ucww vía @ProSyn #oped
6799,NEU,   Hoy me apetece estar tranquilo  pasar desapercibido Voy a darme una vueltecilla por la cabalgata de Reyes
6800,NONE,    Portada ABC http:tcoBxBSwEVW
6801,NEU,   Las claves del #gobiernodelcambio serán diálogo  reformas y austeridad en todo menos en educación  sanidad y servicios sociales
6802,P, Religión 20:la Iglesia se vuelca en las redes sociales para rejuvenecer su feligresía #portadaEPC de Sábado de Pasiónhttp:tcor8bAzxKO
6803,NONE,    Sanidad no tiene previsto modificar la ley del tabaco http:tcofA5wFKXz
6804,P, #forumeuropa @pacodelatorrep   tenemos a seguir ampliando nuestra oferta cultural y museística #malaga
6805,P, Hoy en @13tv_AlDia entrevista a Juan Moscoso  portavoz d la plataforma d apoyo a @_Rubalcaba_  2130  es posible la regeneración dl @PSOE
6806,P, #sinescarmiento@informativost5 Tomás Gómez reelegido secretario gral d los socialistas madrileños por 59 22% d apoyos:http:tcowgFvfpKN
6807,P, En la Cena de Navidad del PP de Marratxí  con los compañeros de siempre  compartiendo un rato juntos  @mgarciagual  Miguel Ramis y RBosch
6808,N, Que alguien me cuente qué pasa en el Bernabéu Que no puedo verlo
6809,NONE,    La entrevista de hoy en la COPE RT @Alvisepf Compañeros  os dejo la entrevista q @Tonicanto1 hizo esta mañana en COPE http:tcoqq7jWjMF
6810,N, Adiós a Mingote  el dibujante de ABC con el que nací y crecí en esta profesión y con el que compartí esta Casa  la de ABC
6811,N, Apaga y vámonos Qué mala pata
6812,P+,  #YesWeSpainISDIFFERENT  time;) vamossssss;)
6813,P, Nada mejor que pasar la navidad con la familia y amigos Y uds como la pasaron
6814,NONE,    En directo los presidentes d @SevillaFC y @RBetisOficial con @zoidoalcaldeEl derbi de #sevillahoy http:tcoh52G1ni0
6815,NEU,   @jdavidpino @LosadaPescador Es para disimular la persecución Os basta con haberlo eliminado una vez aclarado
6816,N+,  RT @virginialunab Hoy no digo buenos días No puedo En Marchena nueva víctima de la violencia de género El machismo mata
6817,N, Amnistía fiscal donde dije Digo  digo Diego @TelediarioInter 20:30
6818,N, Con el pollo que montaré mañana verás como no@merpiera @antoniocamunas siguiendo una lógica aplastante  en verano la oferta será a 40€
6819,N, Una cosa es jugar 11 y otra un equipo de 11
6820,N, Espero que PSOE no se ponga de canto con el tema AMAIUR O a favor o en contra Pronto empezamos a no ser claros si no
6821,NONE,    PSOE pide comparecencia de Rajoy en Pleno del #Congreso para que explique qué va a hacer con sanidad y educación
6822,NEU,   @Lysmilealways Si buscas en el diccionario matrimonio es la unión de un hombre y una mujer qse casen pero qno lo llamen matrimonio Boda
6823,NONE,    Sí También hablamos con él RT @didccss  y el pelirrojo q pasa x ahí  es el mismo q el de las portadas de periódicos
6824,NONE,    PECES BARBA RT @lvicmartin  @dexmith @Buenafuente @ClaraZumo Sin barba pareces Berto sin Berto pareces  barba
6825,NONE,    Asi andamos Este es el ambiente http:tcoKhlzAWDo
6826,P+,  Que gran homenaje a la gran Lina Morgan acabo de ver en una revista http:tcoVOMqR1g2
6827,P, no sé si es bueno o es malo Ji  ji@houjack Al menos acabamos la clase de Políticas Económicas con un monólogo del gran @Buenafuente
6828,N, Ministro@jmsoria  De veras tendremos debate de #renovables  mañana sin presencia de un experto de su ministerio
6829,NONE,    Jesús Posada  fiel marianista  ya no tendrá tiempo para fumarse esos laaaargos puros q le gustaba fumar en el patio del Congreso
6830,N+,  #Presupuestos Y ahora cuenta Montoro algunas de las maneras baratitas que tendrán a su alcance los defraudadores para regularizar
6831,P+,  Encantada de empezar el año con muchos más amigos Gracias :)
6832,NEU,   Camps inocente  Ahora quien le restituye   qué hará Mariano El juicio mediático se ha saltado la presunc inoc @TelediarioInter 20:30
6833,N, Imposible que #Griñan fije la mirada en el #debateRTVA como en el cartel electoralla mirada huidiza
6834,P, Quiero dar la gracias a los compis del @TelediarioInter que hoy han hecho un pedazo telediario pese a las circunstancias Enhorabuena
6835,NONE,    El poema del domingo (Miguel de Unamuno) http:tco6Sjqv4iq
6836,P, Blindaremos la financiación educativa mediante un pacto de todas las formaciones políticas porque la Educación es la mejor inversión
6837,N, Crecen las tensiones entre el Bundesbank y el BCE http:tcoDmFmG2UG
6838,NONE,     @MarianoRajoy  investido presidente | España | elmundoes http:tcow8aQ8oUj
6839,P, Buenas noches twitteros como me gusta el twitter y cuanto segundon y perdidos en la vida q hay jajjajajajajajajajaa besos y amapolas
6840,P, Irán da la bienvenida al año 1391  http:tco1h7Z360u
6841,P+,  De mis películas preferidas (watching Primera Plana) http:tcoLhAj34EE
6842,P, Estremecedor pasaje de Lohengrin La verdad es que Wagner acojona y emociona a la vez
6843,NEU,   Hoy en @hora25 a las 22:00 la muerte del asesino de Tolousse y la Ley de Transparencia que mañana aprueba el gobierno
6844,P+,  @imc1992 Sin duda @Edurnity es la mejor Sandy que podía haberIguala e incluso supera a la originalUn besazo #edurneessandywow gracias
6845,P+,  En fin #momentodormir Byes y gracias a todos x comentarios
6846,P, Solucionaremos las necesidades que hay en Las Golondrinas y el colegio Pedro Garfia Será un compromiso electoral cumplido en #sevillahoy
6847,N+,  Federación Española de Tenis denunciará a Canal+Francia x utilizar logo Federación en el videoguiñoles con Nadal y el dopaje en EspañaEFE
6848,NEU,   Viendo otra movida:-)
6849,NONE,    Voy a registrar las expresiones  hace un frío de puente  y   Qué buen lunes hacepara ir a trabajar
6850,N, Sorpresas BOE Si el hipotecado tiene avalista no puede acogerse a dación en pago http:tcodfgZGhyW  vía @elblogsalmon
6851,P+,  Pero q buenos son los @LosClones de @Intereconomia
6852,N+,  #videoyañez El PSOE denuncia el vídeo de la ministra sobre la reforma laboral Estas ofensivas audiovisuales las  http:tcowanY5onx
6853,NONE,    A las 1330 estaré en la tertulia política d @mananascuatro con @mrtfernandez   colaboradores y equipazo ay las #CCAA
6854,P, El soundcheck de hoy lo compartiré con la prensa de México DF  gracias por  vuestra compañía
6855,NONE,    CALENTANDO MOTORES  con @carlos_sobera http:tco7vY4vPWP
6856,N, Espeanza Aguirre suelta en @OndaCero_es q estudia cobrar x el uso de carreteras y nadie le pregunta #notengopalabras
6857,N, Igual estoy dormido y sueño que twiteo No  imposible la wifi va y viene #estoesrealsiempre
6858,P, Vale ya casi casi  veo que cada minuto somos mas (@AlejandroSanz live on http:tco5u2PZfZx)
6859,NONE,    Puedes cambiar a la 1 o la 2 @IVANGARCIA__ @pedroj_ramirez   y si elijes la opcion 3  y no quedan ipads que pasa
6860,NEU,   @chabedm @David_Busta y yo que de pequeña te adoraba  xq eres del madrid :(TRANQUILA NO SE PEGA si quieres lo eres y si no no pasa na;-)
6861,NEU,   Eso Tu encima cuentalo para que lo vea toda EspaÑa Jajaja Que disgustoooo RT @corazonsanz (cont) http:tcoIz5ylSPG
6862,NONE,    Menéame (si quieres) El otro álbum fotográfico de Manuel Fraga http:tco7G6192OK
6863,N, @mgilguerrero  Y cuánto tiempo tardará algún ministrable en cerrar su cuenta de Twitter cuando ya sea ministro
6864,N, Los sevillanos pendientes dl cielo La primera hermandad de la SS  La Paz  retrasa la salida media hora antes d tomar decisión definitva
6865,P, Héroes y heroínas de hoy by @ajemalaga  http:tcot443QPWO
6866,P+,  RT @UMusicMexico @paurubio homenajeada en Quintana Roo http:tcopIgzYJGE
6867,N, Si soy codueño del PSOE  no puedo aprobar las cuentas  en votos  del Consejero Delegado Algo  o alguien  ha fallado y debe cambiar
6868,NEU,   Yo por mi parte pido perdón por ese comportamiento Que aunque sea con razón  nunca es justificable Buenas tardes
6869,N, El Gobierno recuerda a sindicatos y empresarios que  el lunes acaba el plazo  para alcanzar un acuerdo en la reforma laboral @servimedia
6870,N, Y hoy  primera concentración del año de las víctimas del metro de Valencia http:tcogVcXgkHY
6871,NONE,    Nuevos modelos de gestión en las TV públicas Privatización
6872,N, La Audiencia dará a conocer hoy la sentencia por el primer juicio Palma Arena Matas puede ingresar en prisión
6873,N+,  La policía llama enemigos a los estudiantes  la CEOE lo insinúa de los trabajadores y el Gobierno de los sindicatos   Antisistemas
6874,NEU,   #QueridosReyesMagos  yo ya estoy hecho un pedazo de carbón No quiero más Gracias
6875,N, @DeborahBelieve @David_Busta Le mandas un besito a mi abuela Esta en el hospital y necesita mimos :) UN BESAZO ENORME
6876,P+,  Francia confía en España  que está haciendo  un gran trabajo  http:tcovfLxBPCH
6877,P+,  Que bonitas :-) RT @alvarosantos71 Gran homenaje a las víctimas del 11-M  Estas son algunas de mis fotos http:tcoWfwSeIS4
6878,P+,  ;-)))) RT @CarlosSerrato82 #FW para @mariviromero y mucha suerte con tu primera entrevista aquí El hastag es #YNTERVIUMarivi
6879,NONE,    Otra foto de mi intervención esta mañana en #17CongresoPP #comprometidosconEspaña http:tco69fKp3Vo
6880,P+,  Ministra uruguaya destaca integralidad de la política de vivienda - Espanol http:tcoqlzStV0m http:tcoNj4kUAlX via @UPI_esp
6881,N, Extorsión mafiosa por Carlos García - en  http:tcodBb5qOyt vía @larazon_es
6882,N, Cataluña y Valencia al frente T @pmartind  The Economist  alerta sobre el déficit de las CCAA  http:tcoFFpbuqiT vía @el_pais
6883,N, Laporta dice que TV3 no le da importancia suficiente al BarçaPues menos mal solo falta que Guardiola presente ls noticias #etfelicitofill
6884,N, El PSdeG dice que Feijóo  ya tiene su Prestige  Yo creo q quien ansia un Prestige es el PSOE #LoLlamanCarroña a ese tipo oposicion
6885,P+,  Sabe alguien a qué hora juega el Barcelona Gracias
6886,P+,  GRACIAS 5) por elegirnos esta #ssanta12  x los + de 5000 correos electrónicos enviados y x batir todos los récords en #sevillahoy@giraldatv
6887,P+,  Bdías EM no se ira de puente Si vosotros os vais no dejeis de llevar la tableta o el PC y desde luego Orbyt De momento no digo más
6888,N+,  Y uno de esos críticos peperos de @julia_otero habla  al parecer  de  meter el enemigo en casa  TVE es su casa Qué espanto
6889,P, Bueno   resfriados estamos muchos Pero A Coruña es bella incluso estando gris RT @PARTISAN0 (cont) http:tcoOBS4mB1d
6890,P+,  Cantar es algo mas que tener una bonita voz  cuando consigues que tu alma vaya mas lejos que las (cont) http:tcoYe8gDeLD
6891,P+,  Gracias gracias graciasayer 194 de audiencia
6892,NONE,    Y si hiciera un día de Rizzo http:tcoIYG9UCZq http:tcowQo4Ohdy
6893,N, Los políticos pasan horas bajas Un concepto como que el parlamento está más cerca d la voluntad soberana que los jueces ni es creíble
6894,P+,  RT por una buena causa #campañaparaquealmudenasigaentwitter @Almudenafc @Noelia_posse @Adrian_Grande :)))
6895,P+,  ;-)) seguimos ;-)) RT @victorggpp @Martarinconpp @jotacarmona_es @mariviromero @MerceGonzalezM equipo irrepetible
6896,N, Ya estaban tardando los q meten miedo en andalucia en decir que si gana el PP no habra PER http:tcovDDPJJyQ ESTAN ACONGOJADOS SIN SILLON
6897,P+,  Leo  El Nombre de las Cosas  del gran Fernando Beltrán Altamente recomendable una biografía poética
6898,N+,  Es muy llamativo que la Infanta Elena no sepa la operación que le han hecho a su hijo no rueda de prensa surrealista  la verdad
6899,NONE,    Wassonita http:tcoON5wLs6E
6900,N, Nunca mejor dicho   para habernos matao   http:tcopdB74ytp
6901,P, RT @90mn90d Ya nos sigues  nos haces RT si puedes DONA es tan fácil como unos cuantos click Opciones http:tcojEkpGdnU ayuda #cuer
6902,N+,  Montoro dice que pide  un esfuerzo pequeño de muchos  con la subida de impuestos Y defiende los impuestos  a la propiedad  Ver para creer
6903,NONE,    Ayer en el pleno del Ayuntamiento de Madrid  muy diferente de Elorrio http:tcoEJUoniF3
6904,N+,  así actuaba la  tribu  Las  aberrantes  imágenes captadas por productores de pederastia en España - ABCes http:tcoNG9FQsCF via @abc_es
6905,P, Al huerto con una estrella Michelin #Malaga  http:tcoJL5U6r38
6906,NONE,    Portada 20 Minutos - Madrid http:tco60jO0Dvj
6907,N+,  La desviación del déficit es  muy sustancialmente superior   dice la Vicepresidenta 8%  el gob #ZP calculó 6% #CMin
6908,P+,  Si me da tiempo os subo alguna foto Os quierooooo
6909,N, Sobre el libro de Camps La historia de Job que  tras perderlo todo  es repudiado por familiares y conciudadanos  http:tcomGoDvedm
6910,P,   vamos un plan integral de conciliación para lograr la corresponsabilidad en el ámbito familiar  @JuanMa_Moreno  http:tcospAzMgsz
6911,P+,  Putos amos http:tcoBmDtXftM
6912,N, Sabino Cuadra  el diputado de Amaiur por Navarra  (que faltaba) promete la Constitución Un Diputado grita  por dinero  #Congreso
6913,NONE,    La palabra  borroka  ha sido dicha en tribuna #estapasando
6914,NEU,   La justicia eleva a marlaska a la vez k expulsa a Garzón  relevante jornada
6915,N+,  Dos tipos de 10 años me humillan y desnudan mi analfabetismo cibernético Ahora el roscón con chocolate quiebra mi disciplina Reyes
6916,N, Vaya  el PP vasco también confirma la deriva de la extorsión de BatasunaETA al pequeño comercio  sobre la que tenían datos  Intoxicadores
6917,P, Rajoy anuncia el  único  compromiso de aumento de gasto la actualización del poder adquisitivo de las pensiones a partir de 2012
6918,N, Los Gobiernos del Partido Popular sientan las bases de austeridad en toda España http:tcoelBSlAA3 vía @ppopular
6919,P+,  450 toneladas de tapones para salvar la vida de la pequeña Aitana http:tcoYbSwkm2J
6920,NONE,    #normal
6921,P+,  El Ayuntamiento plantea un proyecto que mejora la accesibilidad del Teatro Romano http:tcovVOaFm3p
6922,P, Muy buenas noches followercetes http:tcoqkMEw3WH
6923,N, Ya os dije que iba a haber sorpresas No podía contarlo Gobierno anuncia medidas al hallar un déficit del 8% http:tcoqsIImb27
6924,N+,  Madame Barroso y sus amiguetes ls Roures y Cía creen que esto de gobernar un país es una coña de las suyas una cosa para wyomings
6925,P, He puesto 2 RT contrapuestos nadie indiferente
6926,N, RT@Dirigentes Bankia y La Caixa  las entidades que más provisiones necesitan http:tcoIBeQkiHj #economia #ecofin
6927,P+,  ;-) amor al arte y a ella RT @juandiguerrero @naranjoisabel  Enhorabuena Has hecho muy buen contratando a @mariviromero para esta misión
6928,P, El manifiesto de apoyo a  Público  ya está en públicoes si queréis firmarlo (Por favor RT) http:tcox3LhLlux#porquePúblicohacefalta
6929,NONE,    Portada ashttp:tcoKIiip1Q7
6930,NONE,    Hola Bunos dias a todos Q me cuentan
6931,NEU,   El TC sólo estima 3recursos a presos de ETA por la  Parot  Casi 30 son rechazados  pero aún queda revisar otros tantos http:tcoCDmCW0UU
6932,P+,  Embarcando que es gerundio Y es martes y además 13 Llamadme valiente Destino Barcelona
6933,NEU,   Los que no aplauden en el #38CongresoPSOE decidirán
6934,N, En el blog Todos juntos contra el paro http:tco2bOua0zm
6935,NEU,   Finalmente sólo ha habido un herido leve Espero que se reponga pronto
6936,N+,  Inaceptable q @marianorajoy no comparezca en el congreso xa explicar el ajuste  dice @sorayapsoe
6937,N, Rosa10 Den instrucciones a la fiscalía para q investiguen a aquellos dirigentes d las entidades financieras q han creado esta (cont…
6938,N+,  A la cola por las autonómicas RT @pedroj_ramirez Ya era hora El Gobierno cambiará la ley para facilitar privatización http:tcohJJGhf2Z
6939,NEU,   @Federicoquevedo @@PalomaCervilla pues tampoco te van a dar la exclusiva  mejor  menos competencia
6940,N+,  La oposición avisa a #Dívar de la crisis de credibilidad del poder judicial a cuenta de casos #garzon y #urdangarin http:tcoiWAXvZ09
6941,NONE,    Esta noche m acompañan en @DHAM_13tv Esther Jaén  @noeliamtnez   MA Gozalo  @pazmacazaga   María Claver y Pablo Casado
6942,P+,  Buenas noches Gracias por el cariÑo  que la noche os premie con un sueño de esos ;)
6943,P+,  Rajoy sobre #ETA  Espero que podamos arreglar definitivamente este asunto  Asegura q se atendrá a la  legalidad  #investidura
6944,N+,  La tasa por receta es un fraude un fraude de ley porque oculta un impuesto sobre la enfermedad  usurpa la competencia y un fraude electoral
6945,NEU,   La Conferencia Episcopal anima a meterse cura para  tener trabajo fijo  Lo analizamos en el @TelediarioInter 20:30
6946,N+,  @mgilguerrero sorprende que preocupe más un posible relevo en Tráfico que el terrorismo Alucinante con las preguntas  El nuevo periodismo
6947,N, El dato de paro en marzo es malo  pero no catastrófico Se temía peor
6948,N+,  Según el relato de EP la única presión que se materializó fue regalarle a una de las rumanas una camiseta del Madrid Pólvora en salvas
6949,N, RT@AlertaNews24 Policía en Atenas intenta dispersar con gases lacrimógenos a manifestantes que tratan de reunirse en Plaza Syntagma
6950,NEU,   Hoy no nos vamos a quejar del árbitro ;)
6951,N, Rubalcaba sigue ofreciendo apoyo light a la manifestación sindical del domingo  Nadar y guardar la ropa @TelediarioInter 20:30
6952,P, Hoy m acompañan en @DHAM_13tv y @13tv_AlDia JA Blay  @nereaalzola   @JesusCintora @GOTZONEMORA JA Vera y Diego Armario
6953,P, Un español se inventa una bombilla que no se funde  Qué inventen ellos @TelediarioInter 20:30
6954,P+,  Aguirre partidaria de q el Estado  asuma Sanidad  Justicia y Educación Esa sí es una medida lógica @marianorajoy  http:tcob9O9yrFU
6955,P+,  muchas gracias @sgueina Muy bueno el perfil de @Fgarea sobre Carme Chacón Sin concesiones ni almibarado http:tco0Mgit1oW
6956,NONE,    Intereconomía no tiene más partido que sus televidentes Ahora rehabilita a Jose Antonio Primo de Rivera como progresista
6957,P+,  Vuelve pronto Aún tienes muchas copas de Champions que levantar #AnimsAbidal
6958,P+,  #Bowie65 Una grabación de la BBC de 1972  con un Bowie muy joven Ese año aprobé la reválida de 6º Five Years http:tcoqpnqFLPa
6959,N+,  Unos aprovechan la crisis para justificar el recorte y la privatización de servicios públicos  y otras para la desregulación de la economía
6960,NONE,    Mañana en #losdesayunosdetve todos los detalles del debate d investidura d Rajoy y en el plató @JAMonago presidente de ExtremaduraA las 9
6961,N, Hoy tendría q haber salido en rueda de prensa Arenas y explicarse Vamos  digo yo q no poder gobernar a la cuarta merece una explicación
6962,P+,  Maravilla Me apunto RT @firstFmag Un avance de lo que podréis ver en @firstFmag a partir del 15 de enero http:tcohn7ssBvD…
6963,P+,  RT @doctorchuslolo seria Ras-Putin al que no consiguieron matar y consiguio el secreto de la eterna juventud Jordi Hurtado sovietico
6964,P+,  Muy importanteClaro Panetta Iran Has Not Yet Decided To Make A Nuclear Bomb | Fox News http:tcomQhQ4OMz vía @foxnewspolitics
6965,NONE,    Noooooos días  Me he dormidoooooo ya estoy en el taxi camino al aeropuerto  en 7 minutos vestida y maleta hecha Que habré metido Dios mio
6966,NONE,    Retazos de una primera dama http:tco168s72nj
6967,NONE,    Hoy en la Mascletá nos ha acompañado el Presidente de la Generalitat  Alberto Fabra Part http:tcoSFv9RFft
6968,N, C s pedíamos investigar responsabilidades políticas caso #Spanair Todos  partidos en contra se tapan ls vergüenzas http:tcoFyTxQxZo
6969,P+,  Buenos días gente Adoro las noches en las que no estoy de servicio Como anoche  disfrutando del espectáculo de @PabloPuyol_ y compañía
6970,P, Rajoy viaja en AVE para dar su primer discurso publico  en un mitin en Málaga Un gesto no va en el avión de presidente  sino en tren
6971,P+,  Mas de la mitad de los españoles ( 51%) tiene buena impresión sobre el nuevo Gobierno http:tcob05or7lI
6972,P, El BOE soñado http:tcoxZdRMC2z Rajoy ya es Presidente
6973,N, Presentamos ahora una moción en el #plenoMLG para solicitar que se haga ya el Centro de Salud de Gamarra   prometido desde 1986 x la Junta
6974,N+,  Explosiona un pequeño artefacto junto al Estadio Olímpico de La Cartuja  Estaba oculto en una jardinera http:tcowryiOZO4
6975,N, Cuando el FBI reproduce una parte de mi rostro en el cartel del terrorista más buscado y le pone precio a su-mi  cabeza os echáis unas risas
6976,P+,  Primero  conseguirme la partitura Luego  premio
6977,N+,  EL BARRIO en @HerreraenlaOnda   Cádiz es tierra de embajadores  están todos de baja  Enorme el Barrio
6978,NONE,    Primer consejo de ministros y primera concentración a las puertas de la Moncloade los provida para q rajoy derogue la ley del aborto
6979,P+,  Atención amiguitos hoy vuelve a crackoviaNUÑEZ;))
6980,NONE,    En el @TelediarioInter con @PilarGGranja
6981,N, No se sostiene que sigan negando que Rubalcaba y Chacon están tras manifiestos Todo se precipitara Apuesta Rubalcaba da el paso el martes
6982,P, JA  JA  JA RT @Alfonso_Egea Os juro que he intentado contenerme Imposible Pais este el nuestro http:tcovqc5j8Jw
6983,NEU,   Willy Toledo lamenta la muerte del disidente cubano y exige la liberación de todos lis presos políticos #noticiasimposibles
6984,N, Llevo todo el viaje intentando twitear y no había manera
6985,NONE,    A punto de Rdo #38congresopsoe
6986,NONE,    La campaña de @javierarenas_pp  6150 kilómetros  319 propuestas y 48 entrevistas http:tcokZmvjswb vía @diario_sur
6987,P+,  ;-)))) RT @soniachaconp @mariviromero Gracias Menudo #Piropazo :)) #caraamapolaOn
6988,P, y yo también Flo  por eso lo digo@Flofdez:@PaulaVazquezTV @danimartinezweb@otramovida No te preocupes que ya se ha tomado medicacion
6989,P+,  @javiersolana me han transmitido tus saludos Muchísimas gracias y un fuerte abrazo
6990,NONE,    Portada Marca http:tcoPIDDhn0Q
6991,N+,  Al menos 1muerto y 2heridos x la explosión d una bomba adosada a un coche en una plaza del norte de Teherán cerca d la Universidad (PressTv)
6992,N+,  Como en la Edad Media  el populismo penal provoca el miedo y luego lo conjura con penas extremas
6993,P, @marodriguezb estoy de acuerdo Muy de acuerdo A ver si alguno y escucha
6994,NONE,    David Trueba tiene twitter
6995,P+,  Holaaa mis tweeps Un dia maravilloso para hacer un twitcam como os he prometido sera a las 6:00 pm (hora de Mexico) nos vemos pronto
6996,NEU,   El metro de Sevilla tiene banda sonora navideña Hace más  amena  la espera Pero  no estamos en crisis  cuánto cuesta debería suprimirse
6997,P+,  Una gozada compartir tertulia en rne con los brillantes pazos y casanova
6998,P+,  @tonicosta4 @David_Busta daviiiiid Feliz navidad amigo  un fuerte abrazoooooIGUALMENTE;-)
6999,N, Hoy en Sopuerta(Bizkaa):Un edil de Bildu amenaza a sus vecinos por ir contra el proceso -http:tcoqbrDGMWU vía @larazon_es
7000,P+,  RT @luisrull Nunca valoraremos con justicia a los investigadores de Atapuerca De nuevo  abriendo mundos http:tcozAxi1Kdp
7001,N, Esto opina el partido @PSOE Con una candidata podemos ir a peor Y con el otro no vamos a ninguna parte  Qué ha pasado con la cantera
7002,P, Exigiremos al Ayuntamiento que mantenga el actual nivel de empleo municipal a todos los niveles de la administración http:tcovCHGTEhQ
7003,P+,  Bdia Hoy estrena Mario picazo en TVE  Climas extremos  La vida casi imposible http:tcoqAydVJGWSuerte  amigo
7004,N, Además no basta dar cuenta de una parte del presupuesto Cuentas completas incluido patrimonio e intereses También incompatibilidades
7005,P+,  Si nos deja el gran jefe hacemos noche electoral desde WDC   te imaginas Aunque los REP ganaran x 5 puntos @trasgodegaceta @piichonciito
7006,N+,  Sesudos análisis en la prensa sobre Matas  político corrupto y corruptor de mayores Pero apenas veo sobre periodistas  sobrecogedores
7007,N+,  Cuando Montoro decía estas cosas ya sabía que el déficit era del 8% Él mismo lo iba contando http:tcoZjk7ofA8
7008,NEU,   El Gobierno presenta la reforma laboral a los agentes sociales http:tcouBenEnoV
7009,N, MásEl PSOE de Cádiz  implicado en una trama de subvenciones  http:tcotsUgxMOg
7010,P+,  Me encanta ir a Bilbao y encontrarme con quien le dice a su hijo  Germán es nieto de uno de los fundadores del Afhletic
7011,NONE,    Aún queda mucha sesión de investidura  pero ahí va un primer análisis rápido del discurso de Rajoy http:tcohUk0nLHP
7012,P, Una docena de cocineros de #Malaga colabora con una receta solidaria para luchar contra el cáncer http:tcohBR6fGU1
7013,P+,  #RbcbenAlmería  l@s socialistas españoles debemos mucho a l@s socialistas andaluces  claves en la construcción del @PSOE moderno
7014,N,  @albagarcii hijo de puta  mal cancer te entre  Gracias Pues a ti un sagitario  ideal para emergencias de primera necesidad
7015,N, Y un tercer pero la extorsión lo es bien al empresario o al tendero La haga su brazo político o el autodenominado  militar  @jordisainz
7016,P, Con el club de fans de Italia http:tcoQrLhJA8p
7017,NONE,    La reforma educativa no estará en marcha el próximo curso #wertenLaSER
7018,NONE,    #FF para @OscarCruzVM y votenle en el *7714 para que se convierta en La Voz Mexico
7019,P+,  @mariviromero gracias  eres una máquina total
